ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR	142	0.539246896531093	1.84041613604675	5.10609611597184e-06	0.00108481332936602	0.000941085274580073	1440	tags=49%, list=21%, signal=39%	CCK/ACKR2/CCL3/CXCL12/CCRL2/CX3CR1/C5AR1/ADCY7/VIPR2/CCL4/CD55/ADORA3/ADCY5/EDNRB/ARHGEF40/ARHGEF15/DAGLA/CCL21/F2RL2/DGKG/CMKLR1/CX3CL1/ARHGEF17/ARRB2/ADRA1A/CXCL16/CCR1/FGD1/EDN1/C3/ARHGEF11/ADRA2A/ADCY3/CAMKK1/GPSM3/ADGRE2/EGFR/ACKR3/ADRB1/FGD3/ADRA2C/ARHGEF25/CCR5/ADCY4/ADCY9/BTK/VAV3/ARHGEF2/TAS2R13/CAMK4/FGD4/ARHGEF10L/ADCY6/ABHD6/ARHGEF19/CHRM1/ABR/CCL19/ARHGEF18/EDNRA/PIK3CG/DGKQ/LTB4R2/TAS2R19/ACKR1/CALM1/CAMK2G/F2R/CCL5
MCLACHLAN_DENTAL_CARIES_UP	MCLACHLAN_DENTAL_CARIES_UP	91	0.58981230628186	1.8758161804681	1.23991605880485e-05	0.00241473652452245	0.00209480555198083	1001	tags=48%, list=14%, signal=42%	CCL18/CCL3/APOE/APOC1/CFD/CAPG/CXCL12/ACP5/CRLF1/IL1B/ADA2/ANPEP/FCGR2B/CD14/ABCA1/CLEC7A/C5AR1/CTSS/CD55/CD37/CYBA/BCL2A1/CHST15/SOCS3/CTSB/NCF4/CD74/ALOX5/CSF2RB/CTSC/ANGPTL2/CCR1/C3/CD4/FCGR2A/FCER1G/CSF1R/AQP3/C1QA/CPVL/C1QB/CORO1A/CD84/COL15A1
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	37	0.730343399562285	2.03292521736971	1.35345009888673e-05	0.00242040475167379	0.00209972278977714	843	tags=46%, list=12%, signal=41%	CHIT1/CCL18/CCL3/APOE/ACP5/C5AR1/CCL4/FABP3/FCER1A/GSDME/EMP1/CTSB/C1QC/CST7/CORO2A/C1QA/C1QB
SMID_BREAST_CANCER_LUMINAL_A_UP	SMID_BREAST_CANCER_LUMINAL_A_UP	29	0.754155125649231	2.0187623624621	1.47361624782295e-05	0.00242040475167379	0.00209972278977714	699	tags=55%, list=10%, signal=50%	RBP4/CCN5/CFD/ATP1A2/DUSP1/ATRNL1/BTG2/CYP4B1/COL14A1/AREG/ADIRF/CHRDL1/FBLN1/DPT/FAXDC2/ADRA2A
NABA_MATRISOME_ASSOCIATED	NABA_MATRISOME_ASSOCIATED	157	0.524412188260655	1.80442316956172	1.55353321673542e-05	0.00242040475167379	0.00209972278977714	1441	tags=46%, list=21%, signal=38%	SCUBE3/CCL18/CCL3/CHRDL2/CSPG5/CXCL12/CRLF1/FAM20A/IL1B/ADAM33/CTSD/ADAMTS12/EGLN3/COLEC11/BMP5/FGF12/CLEC7A/CTSS/CTSZ/CCL4/C1QTNF3/ARTN/ADAMTSL4/BMP4/C1QTNF1/CTF1/ADAMTSL2/AREG/CST1/CLEC11A/C1QTNF5/CD109/CTSB/SEMA6D/BMP8B/CCL21/F10/ADAMTS5/CST2/C1QC/CHRDL1/CX3CL1/CST7/ADAMTS10/CSPG4/CTSC/ADAMTS2/ANGPTL2/ADAM8/FAM20C/CSF1/CSTA/CLEC3B/CTSK/C1QA/C1QB/ADAM15/CTSA/BMP1/ANGPTL1/CCL19/ADAMTSL3/MMP26/BMP8A/FGF2/ADAM32/C1QTNF7/CLEC2B/BMP6/CST3/ANXA4/CCL5/CLEC14A
SABATES_COLORECTAL_ADENOMA_DN	SABATES_COLORECTAL_ADENOMA_DN	83	0.60861371496002	1.90398151454872	1.70997753033053e-05	0.00249763593023903	0.00216672152856355	1501	tags=58%, list=21%, signal=46%	CHGA/CHGB/PLP1/CXCL12/CLU/ANPEP/ATP1A2/CA2/DUSP1/BMP5/CDKL1/CLDN23/CD37/EPB41L3/ECRG4/COL14A1/CPB1/ASPA/CYTL1/SEMA6D/CCL21/C7/CHRDL1/CHODL/EPHA3/EPHA7/FBLN1/DPT/AOC3/CLEC3B/CNN1/CDH19/CCDC80/BEND5/ANK2/ARHGAP15/C2orf88/ANGPTL1/CCL19/FAM107A/ADH1B/DOCK10/ACKR1/CDKN2B/EFEMP1/CCL5/CPM/FAM13C
WEST_ADRENOCORTICAL_TUMOR_DN	WEST_ADRENOCORTICAL_TUMOR_DN	170	0.515821433531954	1.78688530038043	1.8208981720902e-05	0.00250319942833811	0.00217154791296949	1866	tags=49%, list=27%, signal=37%	PLP1/APOC1/EPHA2/CFD/EGR1/CD248/CXCL12/AKR1B1/EMILIN1/COL6A1/ATP1A2/COLEC11/CIB2/DUSP1/FGF12/CCN3/BTG2/CD55/C1QTNF1/BGN/AEBP1/ARHGEF15/CRISPLD2/CNN2/C7/NCF4/CHRDL1/EFEMP2/FBLN1/CAVIN1/AXL/DPT/C3/EGR3/CALHM2/CSF1/CLEC3B/FAXDC2/ARHGAP25/CD34/CERK/ABCG1/CCDC85B/EIF4EBP3/DCN/ACSF2/CSRP1/FBLN5/AOX1/DKK3/TNFRSF25/C1R/CBFA2T3/BCAT2/CD81/EPHX2/ADH1B/ADAMTSL3/C1S/CSDC2/FAM53B/EMD/CTDSP1/ATP10A/BDH2/APOD/ARAP1/EPN3/CTSF/CEP68/DNPH1/COX7A1/COL4A4/ABHD14A/CREB3L1/DCXR/CYBB/ABLIM1/CDC42EP4/CEBPD/CREBL2/DGKA/DNAJB12
SMID_BREAST_CANCER_NORMAL_LIKE_UP	SMID_BREAST_CANCER_NORMAL_LIKE_UP	155	0.514400553296819	1.76563454361149	2.07244718759547e-05	0.00269072726522811	0.0023342299902391	1541	tags=50%, list=22%, signal=40%	CXCL12/CLU/EMILIN1/DOK2/CD37/FCER1A/COL14A1/COL18A1/CD22/CLDN5/CYTL1/CIITA/CCL21/C7/AQP1/F10/NCF4/CHRDL1/CRYAB/CD74/ARHGAP4/CYP1B1/ACACB/DPT/CTSC/AOC3/C3/CD4/CDKN1C/DOCK2/CLEC3B/ARHGAP25/CNN1/ANK2/DCN/ARHGAP15/CD40/FBLN5/CPVL/CD7/TNFRSF25/C1R/COL17A1/COTL1/DES/CORO1A/BTK/ACAP1/ACTA2/PTPRCAP/CD8A/CD52/ACVRL1/CCL19/CCDC88A/APOBEC3G/BIN1/CD3G/FAM107A/ADH1B/AIF1/CAV1/AOAH/C1S/ADD3/NTRK2/DOCK10/ACKR1/CLEC2B/ARID5A/CFI/EFEMP1/CCL5/ARL4C/CCDC69/CD247/CD69/FLI1
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	MIKKELSEN_MCV6_HCP_WITH_H3K27ME3	71	0.617611999517134	1.90138139099033	2.67824501830801e-05	0.00286941111128359	0.0024892398262875	1335	tags=54%, list=19%, signal=44%	RBP4/CCK/ARX/CHRDL2/CRLF1/DOK6/ANK1/CACNG4/FGF12/CCN3/ADGRA2/ADCY7/EPB41L3/ABLIM3/COL8A2/COMP/AEBP1/EMILIN3/DYSF/AFAP1L1/COL13A1/CACNA2D3/CLDN7/ABCC8/EFCC1/ADAMTS2/DLGAP2/ADRA2C/SYT16/COL15A1/ALDH1A3/ACVRL1/CLMP/AJM1/BIK/FBXO41/FAM83F/EBF4
IGLESIAS_E2F_TARGETS_UP	IGLESIAS_E2F_TARGETS_UP	69	0.616744049078412	1.88975883257276	2.49454914030504e-05	0.00286941111128359	0.0024892398262875	1054	tags=42%, list=15%, signal=36%	APOE/CFD/COL1A1/FBLN2/COL6A2/CTSS/CTSZ/COL3A1/ELN/COL18A1/COL1A2/COL6A3/EMP1/C1QC/CD74/CNN3/ANGPTL2/C3/CDKN1C/ACADL/CD34/DCN/CSRP1/C1QA/C1QB/COL15A1/COL5A2/ACTA2/BAX
HOSHIDA_LIVER_CANCER_SUBCLASS_S1	HOSHIDA_LIVER_CANCER_SUBCLASS_S1	96	0.577221717095505	1.8491004540995	2.69783613372658e-05	0.00286941111128359	0.0024892398262875	1863	tags=60%, list=27%, signal=45%	CCL3/ACP5/COL6A1/CCN1/COL11A1/COL6A2/CTSS/COL3A1/CD37/CYBA/BCL2A1/IL2RB/EFNB1/AEBP1/COL1A2/GYPC/FLNA/AQP1/CD74/DUSP5/FBN1/CYP1B1/CTSC/ADAM8/FCGR2A/DPYSL2/AP2S1/C1QB/CDH11/ADAM15/CHN1/CDC20/CORO1A/COL15A1/ATP6AP1/COL5A2/ACTA2/CD8A/DDR2/DAB2/AIF1/FHL3/FCGBP/COL4A2/CDC25B/EFEMP1/ANXA4/CCL5/ALDOA/C3AR1/CCND2/FBRS/CELF2/ALOX5AP/CYBB/DGKZ/FUT4/DGKA
BOQUEST_STEM_CELL_UP	BOQUEST_STEM_CELL_UP	93	0.571520502511069	1.82454178234813	2.70120001918011e-05	0.00286941111128359	0.0024892398262875	888	tags=49%, list=13%, signal=44%	PLP1/CCN5/APOE/CFD/COL1A1/CAPN6/CXCL12/ANPEP/COL6A1/ATP1A2/EFS/ACOX2/COL5A1/COL6A2/ADCY7/COL3A1/COL16A1/COL14A1/AEBP1/ADH1C/COL1A2/BHMT2/COL6A3/CRISPLD2/ASPA/C7/F10/CHRDL1/CRYAB/DZIP1/FBN1/FBLN1/EMP3/AXL/DPT/GSTM3/C3/CTSK/ANK2/EGFR/DCN/FBLN5/AOX1/FEZ1/CDH11/C1R
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1	104	0.563704365353951	1.83729212799067	3.51996184910367e-05	0.00357658732232838	0.00310272152007949	844	tags=39%, list=12%, signal=35%	RBP4/CCK/APOC2/CCL3/CXCL12/CYP3A5/FSCN1/IL1B/APOBR/CLIP3/COL4A6/FGFR3/CCL4/CD55/CD22/CST1/CLDN5/CLEC11A/GYPC/COL6A3/CD200/EFHD1/CYB5R2/CIITA/CST2/CD74/DUSP5/EFEMP2/CX3CL1/CNN3/CYP1B1/CDKN1A/ADAM8/C3/CDKN1C/AGPAT4/CSF1/DIRAS3/DOK4/AQP3/TSKU
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	325	0.440710811969598	1.61434361315962	3.99505236851702e-05	0.00389018224384345	0.00337476792182622	2538	tags=53%, list=36%, signal=35%	FOXQ1/EPHA2/EGR1/EGR2/FGFR4/CAPG/CD68/CRLF1/AKR1B1/ATF3/TMEM158/FAM43A/ACAD8/CD14/ACOX2/GATA3/CEP295NL/CLDN23/BTG2/COMP/C1QTNF1/EFNB1/COL18A1/AREG/FDXR/C1QTNF5/CTSB/ADA/AQP1/CX3CL1/CAVIN1/EMP3/CDKN1A/JOSD2/ANGPTL2/ADAM8/CORO2A/CALHM2/CSF1/ECM1/CITED2/ADGRL1/CCN4/DGAT2/ALDH4A1/KCTD11/SH2D3C/ARHGAP39/CDK18/DOK4/AOX1/FEZ1/CITED4/ADAM15/CCDC96/C19orf47/COL17A1/ARMC7/COTL1/CDC42EP3/ACOX3/DEGS1/CORO1A/DGAT1/FLCN/CLBA1/BMP1/CD274/DMPK/CRELD2/ATG9B/DEXI/CXXC5/FHL2/DAPK1/DAB2/DGKQ/DHX58/EPHX1/FAM83H/CYSRT1/ARRDC1/E2F1/C1S/C6orf132/BAIAP2/EHD1/BTG1/BTG3/AMPD2/FAM110A/DNAJC18/CSTB/ARAP1/CELSR2/ALKBH4/ALDH2/DRC3/ALAD/GTSE1/ATP6V0D1/CCS/COL4A4/MAFK/ATP6V0C/FAM50A/DCXR/ACAA1/ELF3/DRAP1/CPT2/ARHGAP27/DUSP6/CPOX/DGKA/ABHD4/COPS9/CRACR2B/MTARC2/BCAP31/BCL2L2/DNM2/ATP13A2/ATG3/FAM102A/AEN/ENO2/DNAJB2/MAPKBP1/CHMP1B/EHD4/ATP6V0E2/ACAD9/C12orf4/BCL2L11/ATOX1/RBM43/DOP1B/C19orf12/EVI2A/DDX39A/FAS/CDIPT/CRB3/ARL16/ACTR1B/ACADVL/SLC25A42/CCDC137/BAG1/FAH/CAPN10/ANGEL1/ALAS1/AK4/FKBP9/DAXX/CLTB/CARHSP1/F11R/ATP6V0B/CRIP2/DCTN3/CHP1/EFNA1/CETN2/TOR3A/EXOC8/ABTB1/CLP1/ALDH1A1
CHICAS_RB1_TARGETS_CONFLUENT	CHICAS_RB1_TARGETS_CONFLUENT	171	0.499260254791669	1.72737950247494	4.1922229907e-05	0.00391889005170636	0.0033996722021424	1811	tags=52%, list=26%, signal=40%	SCUBE3/COL1A1/CAPG/CXCL12/TENM4/CLU/ANO1/ANPEP/COL6A1/CLIP3/COL5A1/MAMLD1/COL6A2/ADGRA2/COL3A1/UHRF1/BMP4/BGN/EHD2/CLDN11/CNTNAP1/COL1A2/CD200/FLNA/CNN2/CAVIN3/C7/CARD10/EFEMP2/FBN1/FBLN1/CAVIN1/CNN3/EMP3/AXL/ADAMTS2/ANGPTL2/ATP2B4/B3GALT2/CLEC3B/ECM1/APCDD1/CCN4/CNN1/CCDC80/ACTG2/DCN/AQP3/C1R/CAPZB/CHN1/DPYSL3/COTL1/CDC42EP3/ACTB/ABAT/COL15A1/COL5A2/ACTA2/ALDH1A3/CYB5A/CXXC5/FHL2/CD81/ADH1B/DAB2/ARHGAP1/DHCR24/CAV1/CMBL/ACTN4/C1S/DOCK10/EHD1/ARL4C/CPM/BCL7C/BMPER/COPZ2/CAV2/ANXA2/EPB41L2/ANXA6/CD99/CREB3L1/ADAM19/FARP1/FGD6/FAP
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	101	0.563989147429517	1.83087669183672	6.09328013375183e-05	0.00547692141253001	0.00475127835530608	1471	tags=45%, list=21%, signal=36%	CCL3/CFD/CYP27A1/EGR1/AKR1B1/IL1B/CTSD/CCRL2/CX3CR1/CD14/C5AR1/LY86/CD55/EPB41L3/CHST15/ARHGEF40/EMP1/CTSB/CMKLR1/BCAT1/ALOX5/FCGR1A/CACNA2D3/DPEP2/CCR1/C3/CALHM2/CDKN1C/LMO2/DENND3/CTSK/LILRB2/C1QA/CD300A/CCR5/CD52/CNPY3/DAB2/AIF1/AOAH/CCDC69/ENTPD1/CPM/MFHAS1/AMPD2
NADLER_OBESITY_UP	NADLER_OBESITY_UP	27	0.743067384504597	1.96335103532062	8.86108020956013e-05	0.00694144116921932	0.0060217623547582	896	tags=67%, list=13%, signal=58%	COL1A1/CAPG/CD68/FBLN2/CTSD/DUSP1/CTSS/CTSZ/BGN/FLNA/CTSB/CRYAB/FCGR2A/FCER1G/CSF1R/CTSK/C1QB/CTSA
